,turn,assassin,algorithm,data,seed,cb,ci
349,5,0,1,AI_dataset\wup_sim_mat.npz,1088640420,0.8,0.003
350,5,0,1,AI_dataset\wup_sim_mat.npz,1538431233,0.8,0.003
351,6,0,1,AI_dataset\wup_sim_mat.npz,136528092,0.8,0.003
352,2,1,1,AI_dataset\wup_sim_mat.npz,1400503354,0.8,0.003
353,5,1,1,AI_dataset\wup_sim_mat.npz,1650611845,0.8,0.003
354,5,0,1,AI_dataset\wup_sim_mat.npz,1740998370,0.8,0.003
355,4,0,1,AI_dataset\wup_sim_mat.npz,1764071187,0.8,0.003
356,9,0,1,AI_dataset\wup_sim_mat.npz,1078803046,0.8,0.003
357,4,0,1,AI_dataset\wup_sim_mat.npz,1967073755,0.8,0.003
358,3,1,1,AI_dataset\wup_sim_mat.npz,1600643225,0.8,0.003
359,4,1,1,AI_dataset\wup_sim_mat.npz,404726215,0.8,0.003
360,6,0,1,AI_dataset\wup_sim_mat.npz,1865236308,0.8,0.003
361,8,0,1,AI_dataset\wup_sim_mat.npz,1230070776,0.8,0.003
362,5,1,1,AI_dataset\wup_sim_mat.npz,305601157,0.8,0.003
363,5,1,1,AI_dataset\wup_sim_mat.npz,175956490,0.8,0.003
364,4,0,1,AI_dataset\wup_sim_mat.npz,2061913144,0.8,0.003
365,4,1,1,AI_dataset\wup_sim_mat.npz,1720097726,0.8,0.003
366,4,1,1,AI_dataset\wup_sim_mat.npz,320833972,0.8,0.003
367,4,0,1,AI_dataset\wup_sim_mat.npz,916290066,0.8,0.003
368,5,1,1,AI_dataset\wup_sim_mat.npz,238832035,0.8,0.003
369,5,1,1,AI_dataset\wup_sim_mat.npz,676410673,0.8,0.003
370,4,0,1,AI_dataset\wup_sim_mat.npz,351452732,0.8,0.003
371,7,0,1,AI_dataset\wup_sim_mat.npz,969426297,0.8,0.003
372,4,0,1,AI_dataset\wup_sim_mat.npz,712793384,0.8,0.003
373,5,1,1,AI_dataset\wup_sim_mat.npz,237034194,0.8,0.003
374,7,0,1,AI_dataset\wup_sim_mat.npz,1062517349,0.8,0.003
375,4,1,1,AI_dataset\wup_sim_mat.npz,1423437966,0.8,0.003
376,3,0,1,AI_dataset\wup_sim_mat.npz,1022195236,0.8,0.003
377,5,0,1,AI_dataset\wup_sim_mat.npz,1646262174,0.8,0.003
378,5,0,1,AI_dataset\wup_sim_mat.npz,1026683402,0.8,0.003
379,5,0,1,AI_dataset\wup_sim_mat.npz,2061031886,0.8,0.003
380,1,1,1,AI_dataset\wup_sim_mat.npz,290829504,0.8,0.003
381,6,0,1,AI_dataset\wup_sim_mat.npz,106818500,0.8,0.003
382,6,0,1,AI_dataset\wup_sim_mat.npz,851573124,0.8,0.003
383,6,1,1,AI_dataset\wup_sim_mat.npz,943988437,0.8,0.003
384,6,0,1,AI_dataset\wup_sim_mat.npz,1754670034,0.8,0.003
385,7,0,1,AI_dataset\wup_sim_mat.npz,459086351,0.8,0.003
386,6,0,1,AI_dataset\wup_sim_mat.npz,1838465015,0.8,0.003
387,5,1,1,AI_dataset\wup_sim_mat.npz,1459443395,0.8,0.003
388,5,0,1,AI_dataset\wup_sim_mat.npz,352791198,0.8,0.003
389,5,0,1,AI_dataset\wup_sim_mat.npz,1035742282,0.8,0.003
390,1,1,1,AI_dataset\wup_sim_mat.npz,1055568612,0.8,0.003
391,6,0,1,AI_dataset\wup_sim_mat.npz,1085044329,0.8,0.003
392,6,0,1,AI_dataset\wup_sim_mat.npz,1579941028,0.8,0.003
393,2,1,1,AI_dataset\wup_sim_mat.npz,903279675,0.8,0.003
394,2,1,1,AI_dataset\wup_sim_mat.npz,1642606361,0.8,0.003
395,3,0,1,AI_dataset\wup_sim_mat.npz,1011848855,0.8,0.003
396,3,0,1,AI_dataset\wup_sim_mat.npz,1262518007,0.8,0.003
397,5,0,1,AI_dataset\wup_sim_mat.npz,967822800,0.8,0.003
398,4,0,1,AI_dataset\wup_sim_mat.npz,1564938191,0.8,0.003
399,4,0,1,AI_dataset\wup_sim_mat.npz,2050123959,0.8,0.003
400,6,0,1,AI_dataset\wup_sim_mat.npz,976493170,0.8,0.004
401,4,0,1,AI_dataset\wup_sim_mat.npz,1898010485,0.8,0.004
402,5,0,1,AI_dataset\wup_sim_mat.npz,903915198,0.8,0.004
403,4,0,1,AI_dataset\wup_sim_mat.npz,154761663,0.8,0.004
404,5,1,1,AI_dataset\wup_sim_mat.npz,2083664959,0.8,0.004
405,4,1,1,AI_dataset\wup_sim_mat.npz,743724488,0.8,0.004
406,4,1,1,AI_dataset\wup_sim_mat.npz,1189909554,0.8,0.004
407,4,0,1,AI_dataset\wup_sim_mat.npz,1553310154,0.8,0.004
408,5,0,1,AI_dataset\wup_sim_mat.npz,650694728,0.8,0.004
409,5,0,1,AI_dataset\wup_sim_mat.npz,1874798004,0.8,0.004
410,5,0,1,AI_dataset\wup_sim_mat.npz,1839367726,0.8,0.004
411,7,0,1,AI_dataset\wup_sim_mat.npz,224504061,0.8,0.004
412,8,1,1,AI_dataset\wup_sim_mat.npz,1668885673,0.8,0.004
413,7,0,1,AI_dataset\wup_sim_mat.npz,592020510,0.8,0.004
414,4,1,1,AI_dataset\wup_sim_mat.npz,639431775,0.8,0.004
415,5,0,1,AI_dataset\wup_sim_mat.npz,2055405236,0.8,0.004
416,3,1,1,AI_dataset\wup_sim_mat.npz,231872003,0.8,0.004
417,5,1,1,AI_dataset\wup_sim_mat.npz,233760283,0.8,0.004
418,6,0,1,AI_dataset\wup_sim_mat.npz,1130850212,0.8,0.004
419,6,0,1,AI_dataset\wup_sim_mat.npz,333423813,0.8,0.004
420,5,0,1,AI_dataset\wup_sim_mat.npz,1982344195,0.8,0.004
421,5,0,1,AI_dataset\wup_sim_mat.npz,1830143886,0.8,0.004
422,4,1,1,AI_dataset\wup_sim_mat.npz,155096627,0.8,0.004
423,7,0,1,AI_dataset\wup_sim_mat.npz,1016797524,0.8,0.004
424,7,0,1,AI_dataset\wup_sim_mat.npz,1769986019,0.8,0.004
425,6,1,1,AI_dataset\wup_sim_mat.npz,238922116,0.8,0.004
426,2,1,1,AI_dataset\wup_sim_mat.npz,1614316044,0.8,0.004
427,3,1,1,AI_dataset\wup_sim_mat.npz,736948582,0.8,0.004
428,3,0,1,AI_dataset\wup_sim_mat.npz,507888607,0.8,0.004
429,5,0,1,AI_dataset\wup_sim_mat.npz,878427418,0.8,0.004
430,4,1,1,AI_dataset\wup_sim_mat.npz,1355625463,0.8,0.004
431,5,0,1,AI_dataset\wup_sim_mat.npz,1556239959,0.8,0.004
432,5,1,1,AI_dataset\wup_sim_mat.npz,1150815332,0.8,0.004
433,4,0,1,AI_dataset\wup_sim_mat.npz,1430297212,0.8,0.004
434,5,0,1,AI_dataset\wup_sim_mat.npz,758589409,0.8,0.004
435,6,0,1,AI_dataset\wup_sim_mat.npz,1904640645,0.8,0.004
436,5,1,1,AI_dataset\wup_sim_mat.npz,969437725,0.8,0.004
437,3,1,1,AI_dataset\wup_sim_mat.npz,451886063,0.8,0.004
438,6,0,1,AI_dataset\wup_sim_mat.npz,2139802173,0.8,0.004
439,7,0,1,AI_dataset\wup_sim_mat.npz,705582344,0.8,0.004
440,6,0,1,AI_dataset\wup_sim_mat.npz,1632436846,0.8,0.004
441,1,1,1,AI_dataset\wup_sim_mat.npz,2141207134,0.8,0.004
442,1,1,1,AI_dataset\wup_sim_mat.npz,1097799373,0.8,0.004
443,3,0,1,AI_dataset\wup_sim_mat.npz,775363239,0.8,0.004
444,1,1,1,AI_dataset\wup_sim_mat.npz,409253677,0.8,0.004
445,5,0,1,AI_dataset\wup_sim_mat.npz,1283367613,0.8,0.004
446,4,0,1,AI_dataset\wup_sim_mat.npz,1532135717,0.8,0.004
447,6,0,1,AI_dataset\wup_sim_mat.npz,712825958,0.8,0.004
448,6,1,1,AI_dataset\wup_sim_mat.npz,800942480,0.8,0.004
449,5,0,1,AI_dataset\wup_sim_mat.npz,1088640420,0.8,0.004
450,4,1,1,AI_dataset\wup_sim_mat.npz,1538431233,0.8,0.004
451,3,1,1,AI_dataset\wup_sim_mat.npz,136528092,0.8,0.004
452,2,1,1,AI_dataset\wup_sim_mat.npz,1400503354,0.8,0.004
453,5,0,1,AI_dataset\wup_sim_mat.npz,1650611845,0.8,0.004
454,5,0,1,AI_dataset\wup_sim_mat.npz,1740998370,0.8,0.004
455,6,0,1,AI_dataset\wup_sim_mat.npz,1764071187,0.8,0.004
456,6,0,1,AI_dataset\wup_sim_mat.npz,1078803046,0.8,0.004
457,4,0,1,AI_dataset\wup_sim_mat.npz,1967073755,0.8,0.004
458,3,1,1,AI_dataset\wup_sim_mat.npz,1600643225,0.8,0.004
459,7,0,1,AI_dataset\wup_sim_mat.npz,404726215,0.8,0.004
460,4,0,1,AI_dataset\wup_sim_mat.npz,1865236308,0.8,0.004
461,7,0,1,AI_dataset\wup_sim_mat.npz,1230070776,0.8,0.004
462,4,1,1,AI_dataset\wup_sim_mat.npz,305601157,0.8,0.004
463,5,1,1,AI_dataset\wup_sim_mat.npz,175956490,0.8,0.004
464,6,0,1,AI_dataset\wup_sim_mat.npz,2061913144,0.8,0.004
465,4,1,1,AI_dataset\wup_sim_mat.npz,1720097726,0.8,0.004
466,1,1,1,AI_dataset\wup_sim_mat.npz,320833972,0.8,0.004
467,5,1,1,AI_dataset\wup_sim_mat.npz,916290066,0.8,0.004
468,5,0,1,AI_dataset\wup_sim_mat.npz,238832035,0.8,0.004
469,4,1,1,AI_dataset\wup_sim_mat.npz,676410673,0.8,0.004
470,4,0,1,AI_dataset\wup_sim_mat.npz,351452732,0.8,0.004
471,7,0,1,AI_dataset\wup_sim_mat.npz,969426297,0.8,0.004
472,6,0,1,AI_dataset\wup_sim_mat.npz,712793384,0.8,0.004
473,3,1,1,AI_dataset\wup_sim_mat.npz,237034194,0.8,0.004
474,3,1,1,AI_dataset\wup_sim_mat.npz,1062517349,0.8,0.004
475,3,0,1,AI_dataset\wup_sim_mat.npz,1423437966,0.8,0.004
476,6,0,1,AI_dataset\wup_sim_mat.npz,1022195236,0.8,0.004
477,8,0,1,AI_dataset\wup_sim_mat.npz,1646262174,0.8,0.004
478,5,0,1,AI_dataset\wup_sim_mat.npz,1026683402,0.8,0.004
479,6,0,1,AI_dataset\wup_sim_mat.npz,2061031886,0.8,0.004
480,1,1,1,AI_dataset\wup_sim_mat.npz,290829504,0.8,0.004
481,7,0,1,AI_dataset\wup_sim_mat.npz,106818500,0.8,0.004
482,7,0,1,AI_dataset\wup_sim_mat.npz,851573124,0.8,0.004
483,5,0,1,AI_dataset\wup_sim_mat.npz,943988437,0.8,0.004
484,6,0,1,AI_dataset\wup_sim_mat.npz,1754670034,0.8,0.004
485,7,0,1,AI_dataset\wup_sim_mat.npz,459086351,0.8,0.004
486,5,0,1,AI_dataset\wup_sim_mat.npz,1838465015,0.8,0.004
487,6,1,1,AI_dataset\wup_sim_mat.npz,1459443395,0.8,0.004
488,5,0,1,AI_dataset\wup_sim_mat.npz,352791198,0.8,0.004
489,5,0,1,AI_dataset\wup_sim_mat.npz,1035742282,0.8,0.004
490,6,0,1,AI_dataset\wup_sim_mat.npz,1055568612,0.8,0.004
491,2,1,1,AI_dataset\wup_sim_mat.npz,1085044329,0.8,0.004
492,6,0,1,AI_dataset\wup_sim_mat.npz,1579941028,0.8,0.004
493,2,1,1,AI_dataset\wup_sim_mat.npz,903279675,0.8,0.004
494,2,1,1,AI_dataset\wup_sim_mat.npz,1642606361,0.8,0.004
495,3,0,1,AI_dataset\wup_sim_mat.npz,1011848855,0.8,0.004
496,3,0,1,AI_dataset\wup_sim_mat.npz,1262518007,0.8,0.004
497,3,0,1,AI_dataset\wup_sim_mat.npz,967822800,0.8,0.004
498,2,1,1,AI_dataset\wup_sim_mat.npz,1564938191,0.8,0.004
499,3,1,1,AI_dataset\wup_sim_mat.npz,2050123959,0.8,0.004
500,4,0,1,AI_dataset\wup_sim_mat.npz,976493170,0.8,0.005
501,4,0,1,AI_dataset\wup_sim_mat.npz,1898010485,0.8,0.005
502,5,0,1,AI_dataset\wup_sim_mat.npz,903915198,0.8,0.005
503,4,0,1,AI_dataset\wup_sim_mat.npz,154761663,0.8,0.005
504,6,0,1,AI_dataset\wup_sim_mat.npz,2083664959,0.8,0.005
505,5,1,1,AI_dataset\wup_sim_mat.npz,743724488,0.8,0.005
506,5,1,1,AI_dataset\wup_sim_mat.npz,1189909554,0.8,0.005
507,4,0,1,AI_dataset\wup_sim_mat.npz,1553310154,0.8,0.005
508,6,0,1,AI_dataset\wup_sim_mat.npz,650694728,0.8,0.005
509,4,0,1,AI_dataset\wup_sim_mat.npz,1874798004,0.8,0.005
510,6,0,1,AI_dataset\wup_sim_mat.npz,1839367726,0.8,0.005
511,5,0,1,AI_dataset\wup_sim_mat.npz,224504061,0.8,0.005
512,6,0,1,AI_dataset\wup_sim_mat.npz,1668885673,0.8,0.005
513,6,0,1,AI_dataset\wup_sim_mat.npz,592020510,0.8,0.005
514,5,1,1,AI_dataset\wup_sim_mat.npz,639431775,0.8,0.005
515,5,0,1,AI_dataset\wup_sim_mat.npz,2055405236,0.8,0.005
516,6,1,1,AI_dataset\wup_sim_mat.npz,231872003,0.8,0.005
517,5,0,1,AI_dataset\wup_sim_mat.npz,233760283,0.8,0.005
518,6,0,1,AI_dataset\wup_sim_mat.npz,1130850212,0.8,0.005
519,2,1,1,AI_dataset\wup_sim_mat.npz,333423813,0.8,0.005
520,5,0,1,AI_dataset\wup_sim_mat.npz,1982344195,0.8,0.005
521,5,0,1,AI_dataset\wup_sim_mat.npz,1830143886,0.8,0.005
522,5,0,1,AI_dataset\wup_sim_mat.npz,155096627,0.8,0.005
523,8,0,1,AI_dataset\wup_sim_mat.npz,1016797524,0.8,0.005
524,7,0,1,AI_dataset\wup_sim_mat.npz,1769986019,0.8,0.005
525,5,1,1,AI_dataset\wup_sim_mat.npz,238922116,0.8,0.005
526,3,1,1,AI_dataset\wup_sim_mat.npz,1614316044,0.8,0.005
527,5,1,1,AI_dataset\wup_sim_mat.npz,736948582,0.8,0.005
528,3,0,1,AI_dataset\wup_sim_mat.npz,507888607,0.8,0.005
529,5,0,1,AI_dataset\wup_sim_mat.npz,878427418,0.8,0.005
530,5,0,1,AI_dataset\wup_sim_mat.npz,1355625463,0.8,0.005
531,4,0,1,AI_dataset\wup_sim_mat.npz,1556239959,0.8,0.005
532,6,1,1,AI_dataset\wup_sim_mat.npz,1150815332,0.8,0.005
533,4,0,1,AI_dataset\wup_sim_mat.npz,1430297212,0.8,0.005
534,5,0,1,AI_dataset\wup_sim_mat.npz,758589409,0.8,0.005
535,3,0,1,AI_dataset\wup_sim_mat.npz,1904640645,0.8,0.005
536,8,1,1,AI_dataset\wup_sim_mat.npz,969437725,0.8,0.005
537,3,1,1,AI_dataset\wup_sim_mat.npz,451886063,0.8,0.005
538,6,0,1,AI_dataset\wup_sim_mat.npz,2139802173,0.8,0.005
539,6,0,1,AI_dataset\wup_sim_mat.npz,705582344,0.8,0.005
540,7,0,1,AI_dataset\wup_sim_mat.npz,1632436846,0.8,0.005
541,4,1,1,AI_dataset\wup_sim_mat.npz,2141207134,0.8,0.005
542,5,0,1,AI_dataset\wup_sim_mat.npz,1097799373,0.8,0.005
543,3,0,1,AI_dataset\wup_sim_mat.npz,775363239,0.8,0.005
544,1,1,1,AI_dataset\wup_sim_mat.npz,409253677,0.8,0.005
545,4,0,1,AI_dataset\wup_sim_mat.npz,1283367613,0.8,0.005
546,5,0,1,AI_dataset\wup_sim_mat.npz,1532135717,0.8,0.005
547,3,1,1,AI_dataset\wup_sim_mat.npz,712825958,0.8,0.005
548,4,1,1,AI_dataset\wup_sim_mat.npz,800942480,0.8,0.005
549,6,0,1,AI_dataset\wup_sim_mat.npz,1088640420,0.8,0.005
550,5,0,1,AI_dataset\wup_sim_mat.npz,1538431233,0.8,0.005
551,4,1,1,AI_dataset\wup_sim_mat.npz,136528092,0.8,0.005
552,4,1,1,AI_dataset\wup_sim_mat.npz,1400503354,0.8,0.005
553,5,0,1,AI_dataset\wup_sim_mat.npz,1650611845,0.8,0.005
554,5,0,1,AI_dataset\wup_sim_mat.npz,1740998370,0.8,0.005
555,4,1,1,AI_dataset\wup_sim_mat.npz,1764071187,0.8,0.005
556,7,0,1,AI_dataset\wup_sim_mat.npz,1078803046,0.8,0.005
557,4,0,1,AI_dataset\wup_sim_mat.npz,1967073755,0.8,0.005
558,6,0,1,AI_dataset\wup_sim_mat.npz,1600643225,0.8,0.005
559,6,1,1,AI_dataset\wup_sim_mat.npz,404726215,0.8,0.005
560,4,0,1,AI_dataset\wup_sim_mat.npz,1865236308,0.8,0.005
561,4,1,1,AI_dataset\wup_sim_mat.npz,1230070776,0.8,0.005
562,7,1,1,AI_dataset\wup_sim_mat.npz,305601157,0.8,0.005
563,2,1,1,AI_dataset\wup_sim_mat.npz,175956490,0.8,0.005
564,4,0,1,AI_dataset\wup_sim_mat.npz,2061913144,0.8,0.005
565,4,0,1,AI_dataset\wup_sim_mat.npz,1720097726,0.8,0.005
566,2,1,1,AI_dataset\wup_sim_mat.npz,320833972,0.8,0.005
567,4,0,1,AI_dataset\wup_sim_mat.npz,916290066,0.8,0.005
568,2,1,1,AI_dataset\wup_sim_mat.npz,238832035,0.8,0.005
569,5,0,1,AI_dataset\wup_sim_mat.npz,676410673,0.8,0.005
570,5,0,1,AI_dataset\wup_sim_mat.npz,351452732,0.8,0.005
571,6,0,1,AI_dataset\wup_sim_mat.npz,969426297,0.8,0.005
572,7,0,1,AI_dataset\wup_sim_mat.npz,712793384,0.8,0.005
573,4,1,1,AI_dataset\wup_sim_mat.npz,237034194,0.8,0.005
574,7,0,1,AI_dataset\wup_sim_mat.npz,1062517349,0.8,0.005
575,4,0,1,AI_dataset\wup_sim_mat.npz,1423437966,0.8,0.005
576,5,0,1,AI_dataset\wup_sim_mat.npz,1022195236,0.8,0.005
577,6,0,1,AI_dataset\wup_sim_mat.npz,1646262174,0.8,0.005
578,5,0,1,AI_dataset\wup_sim_mat.npz,1026683402,0.8,0.005
579,5,0,1,AI_dataset\wup_sim_mat.npz,2061031886,0.8,0.005
580,4,1,1,AI_dataset\wup_sim_mat.npz,290829504,0.8,0.005
581,7,0,1,AI_dataset\wup_sim_mat.npz,106818500,0.8,0.005
582,6,0,1,AI_dataset\wup_sim_mat.npz,851573124,0.8,0.005
583,5,0,1,AI_dataset\wup_sim_mat.npz,943988437,0.8,0.005
584,7,0,1,AI_dataset\wup_sim_mat.npz,1754670034,0.8,0.005
585,8,1,1,AI_dataset\wup_sim_mat.npz,459086351,0.8,0.005
586,6,0,1,AI_dataset\wup_sim_mat.npz,1838465015,0.8,0.005
587,5,0,1,AI_dataset\wup_sim_mat.npz,1459443395,0.8,0.005
588,5,1,1,AI_dataset\wup_sim_mat.npz,352791198,0.8,0.005
589,5,0,1,AI_dataset\wup_sim_mat.npz,1035742282,0.8,0.005
590,4,0,1,AI_dataset\wup_sim_mat.npz,1055568612,0.8,0.005
591,5,0,1,AI_dataset\wup_sim_mat.npz,1085044329,0.8,0.005
592,5,0,1,AI_dataset\wup_sim_mat.npz,1579941028,0.8,0.005
593,2,1,1,AI_dataset\wup_sim_mat.npz,903279675,0.8,0.005
594,4,0,1,AI_dataset\wup_sim_mat.npz,1642606361,0.8,0.005
595,4,0,1,AI_dataset\wup_sim_mat.npz,1011848855,0.8,0.005
596,3,1,1,AI_dataset\wup_sim_mat.npz,1262518007,0.8,0.005
597,5,0,1,AI_dataset\wup_sim_mat.npz,967822800,0.8,0.005
598,5,1,1,AI_dataset\wup_sim_mat.npz,1564938191,0.8,0.005
599,6,0,1,AI_dataset\wup_sim_mat.npz,2050123959,0.8,0.005
600,6,0,1,AI_dataset\wup_sim_mat.npz,976493170,0.8,0.006
601,4,0,1,AI_dataset\wup_sim_mat.npz,1898010485,0.8,0.006
602,6,0,1,AI_dataset\wup_sim_mat.npz,903915198,0.8,0.006
603,4,0,1,AI_dataset\wup_sim_mat.npz,154761663,0.8,0.006
604,6,0,1,AI_dataset\wup_sim_mat.npz,2083664959,0.8,0.006
605,4,0,1,AI_dataset\wup_sim_mat.npz,743724488,0.8,0.006
606,5,1,1,AI_dataset\wup_sim_mat.npz,1189909554,0.8,0.006
607,4,0,1,AI_dataset\wup_sim_mat.npz,1553310154,0.8,0.006
608,6,0,1,AI_dataset\wup_sim_mat.npz,650694728,0.8,0.006
609,5,0,1,AI_dataset\wup_sim_mat.npz,1874798004,0.8,0.006
610,5,0,1,AI_dataset\wup_sim_mat.npz,1839367726,0.8,0.006
611,5,0,1,AI_dataset\wup_sim_mat.npz,224504061,0.8,0.006
612,7,1,1,AI_dataset\wup_sim_mat.npz,1668885673,0.8,0.006
613,7,0,1,AI_dataset\wup_sim_mat.npz,592020510,0.8,0.006
614,5,1,1,AI_dataset\wup_sim_mat.npz,639431775,0.8,0.006
615,5,0,1,AI_dataset\wup_sim_mat.npz,2055405236,0.8,0.006
616,5,0,1,AI_dataset\wup_sim_mat.npz,231872003,0.8,0.006
617,6,0,1,AI_dataset\wup_sim_mat.npz,233760283,0.8,0.006
618,7,0,1,AI_dataset\wup_sim_mat.npz,1130850212,0.8,0.006
619,6,0,1,AI_dataset\wup_sim_mat.npz,333423813,0.8,0.006
620,5,0,1,AI_dataset\wup_sim_mat.npz,1982344195,0.8,0.006
621,5,0,1,AI_dataset\wup_sim_mat.npz,1830143886,0.8,0.006
622,5,0,1,AI_dataset\wup_sim_mat.npz,155096627,0.8,0.006
623,6,0,1,AI_dataset\wup_sim_mat.npz,1016797524,0.8,0.006
624,6,0,1,AI_dataset\wup_sim_mat.npz,1769986019,0.8,0.006
625,5,1,1,AI_dataset\wup_sim_mat.npz,238922116,0.8,0.006
626,5,0,1,AI_dataset\wup_sim_mat.npz,1614316044,0.8,0.006
627,5,1,1,AI_dataset\wup_sim_mat.npz,736948582,0.8,0.006
628,3,0,1,AI_dataset\wup_sim_mat.npz,507888607,0.8,0.006
629,5,0,1,AI_dataset\wup_sim_mat.npz,878427418,0.8,0.006
630,5,1,1,AI_dataset\wup_sim_mat.npz,1355625463,0.8,0.006
631,4,0,1,AI_dataset\wup_sim_mat.npz,1556239959,0.8,0.006
632,5,1,1,AI_dataset\wup_sim_mat.npz,1150815332,0.8,0.006
633,4,0,1,AI_dataset\wup_sim_mat.npz,1430297212,0.8,0.006
634,6,1,1,AI_dataset\wup_sim_mat.npz,758589409,0.8,0.006
635,5,0,1,AI_dataset\wup_sim_mat.npz,1904640645,0.8,0.006
636,6,0,1,AI_dataset\wup_sim_mat.npz,969437725,0.8,0.006
637,2,1,1,AI_dataset\wup_sim_mat.npz,451886063,0.8,0.006
638,6,1,1,AI_dataset\wup_sim_mat.npz,2139802173,0.8,0.006
639,5,0,1,AI_dataset\wup_sim_mat.npz,705582344,0.8,0.006
640,6,0,1,AI_dataset\wup_sim_mat.npz,1632436846,0.8,0.006
641,6,1,1,AI_dataset\wup_sim_mat.npz,2141207134,0.8,0.006
642,1,1,1,AI_dataset\wup_sim_mat.npz,1097799373,0.8,0.006
643,3,0,1,AI_dataset\wup_sim_mat.npz,775363239,0.8,0.006
644,6,0,1,AI_dataset\wup_sim_mat.npz,409253677,0.8,0.006
645,5,0,1,AI_dataset\wup_sim_mat.npz,1283367613,0.8,0.006
646,6,0,1,AI_dataset\wup_sim_mat.npz,1532135717,0.8,0.006
647,3,1,1,AI_dataset\wup_sim_mat.npz,712825958,0.8,0.006
648,5,0,1,AI_dataset\wup_sim_mat.npz,800942480,0.8,0.006
649,6,0,1,AI_dataset\wup_sim_mat.npz,1088640420,0.8,0.006
650,5,0,1,AI_dataset\wup_sim_mat.npz,1538431233,0.8,0.006
651,3,1,1,AI_dataset\wup_sim_mat.npz,136528092,0.8,0.006
652,3,1,1,AI_dataset\wup_sim_mat.npz,1400503354,0.8,0.006
653,3,1,1,AI_dataset\wup_sim_mat.npz,1650611845,0.8,0.006
654,5,0,1,AI_dataset\wup_sim_mat.npz,1740998370,0.8,0.006
655,5,0,1,AI_dataset\wup_sim_mat.npz,1764071187,0.8,0.006
656,4,0,1,AI_dataset\wup_sim_mat.npz,1078803046,0.8,0.006
657,5,0,1,AI_dataset\wup_sim_mat.npz,1967073755,0.8,0.006
658,7,1,1,AI_dataset\wup_sim_mat.npz,1600643225,0.8,0.006
659,5,0,1,AI_dataset\wup_sim_mat.npz,404726215,0.8,0.006
660,4,0,1,AI_dataset\wup_sim_mat.npz,1865236308,0.8,0.006
661,5,0,1,AI_dataset\wup_sim_mat.npz,1230070776,0.8,0.006
662,2,1,1,AI_dataset\wup_sim_mat.npz,305601157,0.8,0.006
663,3,1,1,AI_dataset\wup_sim_mat.npz,175956490,0.8,0.006
664,7,0,1,AI_dataset\wup_sim_mat.npz,2061913144,0.8,0.006
665,4,0,1,AI_dataset\wup_sim_mat.npz,1720097726,0.8,0.006
666,6,0,1,AI_dataset\wup_sim_mat.npz,320833972,0.8,0.006
667,3,0,1,AI_dataset\wup_sim_mat.npz,916290066,0.8,0.006
668,4,0,1,AI_dataset\wup_sim_mat.npz,238832035,0.8,0.006
669,6,0,1,AI_dataset\wup_sim_mat.npz,676410673,0.8,0.006
670,4,0,1,AI_dataset\wup_sim_mat.npz,351452732,0.8,0.006
671,5,0,1,AI_dataset\wup_sim_mat.npz,969426297,0.8,0.006
672,4,0,1,AI_dataset\wup_sim_mat.npz,712793384,0.8,0.006
673,5,0,1,AI_dataset\wup_sim_mat.npz,237034194,0.8,0.006
674,7,0,1,AI_dataset\wup_sim_mat.npz,1062517349,0.8,0.006
675,4,0,1,AI_dataset\wup_sim_mat.npz,1423437966,0.8,0.006
676,5,0,1,AI_dataset\wup_sim_mat.npz,1022195236,0.8,0.006
677,4,1,1,AI_dataset\wup_sim_mat.npz,1646262174,0.8,0.006
678,5,0,1,AI_dataset\wup_sim_mat.npz,1026683402,0.8,0.006
679,7,0,1,AI_dataset\wup_sim_mat.npz,2061031886,0.8,0.006
680,5,1,1,AI_dataset\wup_sim_mat.npz,290829504,0.8,0.006
681,6,0,1,AI_dataset\wup_sim_mat.npz,106818500,0.8,0.006
682,6,0,1,AI_dataset\wup_sim_mat.npz,851573124,0.8,0.006
683,6,0,1,AI_dataset\wup_sim_mat.npz,943988437,0.8,0.006
684,6,0,1,AI_dataset\wup_sim_mat.npz,1754670034,0.8,0.006
685,4,1,1,AI_dataset\wup_sim_mat.npz,459086351,0.8,0.006
686,7,1,1,AI_dataset\wup_sim_mat.npz,1838465015,0.8,0.006
687,5,0,1,AI_dataset\wup_sim_mat.npz,1459443395,0.8,0.006
688,5,0,1,AI_dataset\wup_sim_mat.npz,352791198,0.8,0.006
689,6,1,1,AI_dataset\wup_sim_mat.npz,1035742282,0.8,0.006
690,4,0,1,AI_dataset\wup_sim_mat.npz,1055568612,0.8,0.006
691,1,1,1,AI_dataset\wup_sim_mat.npz,1085044329,0.8,0.006
692,5,0,1,AI_dataset\wup_sim_mat.npz,1579941028,0.8,0.006
693,2,1,1,AI_dataset\wup_sim_mat.npz,903279675,0.8,0.006
694,4,0,1,AI_dataset\wup_sim_mat.npz,1642606361,0.8,0.006
695,5,0,1,AI_dataset\wup_sim_mat.npz,1011848855,0.8,0.006
696,3,0,1,AI_dataset\wup_sim_mat.npz,1262518007,0.8,0.006
697,4,0,1,AI_dataset\wup_sim_mat.npz,967822800,0.8,0.006
698,5,0,1,AI_dataset\wup_sim_mat.npz,1564938191,0.8,0.006
699,6,0,1,AI_dataset\wup_sim_mat.npz,2050123959,0.8,0.006
700,7,0,1,AI_dataset\wup_sim_mat.npz,976493170,0.8,0.007
701,2,1,1,AI_dataset\wup_sim_mat.npz,1898010485,0.8,0.007
